BookingID,BookingID_Date,vehicle_no,Origin_Location,Destination_Location,Org_lat_lon,Org_lat,Org_lon,Des_lat_lon,Des_lat,Des_lat,Planned_ETA,actual_eta,SLA,SLA_binary,Curr_lat,Curr_lon,OriginLocation_Code,DestinationLocation_Code,trip_start_date,trip_end_date,TRANSPORTATION_DISTANCE_IN_KM,customerID,customerNameCode,supplierID,supplierNameCode,Material Shipped
AEIBK2027135,24-08-2020,MH14GD9839,"Shive, Pune, Maharashtra","Guruvoyal, Tiruvallur, Tamil Nadu","18.750621,73.87719",18.750621,73.87719,"13.202214,80.131693",13.20221400,80.13169300,28-08-2020 14:51,27-08-2020 17:09,Fulfill,1,13.21350583,80.08501056,PUNMAHERCCCB2,CHEREDPUBTPB1,24-08-2020 17:34,27-08-2020 16:58,1275,ERCEXPUNTG,Ericsson india private limited,67883,PAWAN R LOGISTICS,FW400314
VCV00014268/082021,27-08-2020,TN70J0495,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","12.7200,77.8170",12.72,77.817,"12.7220,77.8700",12.72200000,77.87000000,31-08-2020 20:20,27-08-2020 16:35,Fulfill,1,12.71992222,77.87698667,HOSHOSALLCCA3,HOSHOSALLCCA3,27-08-2020 16:20,27-08-2020 16:25,110,ALLEXCHE45,Ashok leyland limited,SPTEXROY12,SRI PACHIAMMAN TRANSPORT,AUTO PARTS
AEIBK2027115,24-08-2020,HR47D9190,"Khorajnanoda, Ahmedabad, Gujarat","Jamalpur, Gurgaon, Haryana","22.961777,72.094219",22.961777,72.094219,"28.373519,76.835337",28.37351900,76.83533700,28-08-2020 14:17,27-08-2020 18:10,Fulfill,1,27.922202,77.310773,HALSANFILCCA8,GURJMATVSHUA1,25-08-2020 08:08,27-08-2020 16:20,900,FILEXCHE19,Ford india private limited,67779,EKTA TRANSPORT COMPANY,O S RING INNER
AEIBK2027185,24-08-2020,MH14GD7795,"Shive, Pune, Maharashtra","Onnalvadi, Krishnagiri, Tamil Nadu","18.750621,73.87719",18.750621,73.87719,"12.683589,77.859239",12.68358900,77.85923900,28-08-2020 20:16,27-08-2020 16:49,Fulfill,1,12.745978,77.79175,PUNTATTVSHUA1,HOSHARTMCCCA1,25-08-2020 09:36,27-08-2020 16:25,980,TMCGCCHE05,Tvs motor company limited,67876,OMS LOGISTICS PVT LTD,O S RING INNER
AEIBK2027081,23-08-2020,MH11CH7086,"Shive, Pune, Maharashtra","Onnalvadi, Krishnagiri, Tamil Nadu","18.750621,73.87719",18.750621,73.87719,"12.683589,77.859239",12.68358900,77.85923900,27-08-2020 14:57,28-08-2020 05:22,Breach,0,17.13812,74.14022,PUNTATTVSHUA1,HOSHARTMCCCA1,24-08-2020 09:34,27-08-2020 16:25,980,TMCGCCHE05,Tvs motor company limited,52505,SAM EXPRESS,EMPTY BIN
VCV00014250/082021,27-08-2020,TN28AL5055,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","12.7200,77.8170",12.72,77.817,"12.7220,77.8700",12.72200000,77.87000000,31-08-2020 20:12,27-08-2020 16:21,Fulfill,1,12.71908556,77.87938667,HOSHOSALLCCA3,HOSHOSALLCCA3,27-08-2020 16:12,27-08-2020 16:12,110,ALLEXCHE45,Ashok leyland limited,SPTEXROY12,SRI PACHIAMMAN TRANSPORT,EMPTY BIN
VCV00014252/082021,27-08-2020,TN52Y0785,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","12.7200,77.8170",12.72,77.817,"12.7220,77.8700",12.72200000,77.87000000,31-08-2020 20:14,27-08-2020 16:19,Fulfill,1,12.720261,77.875614,HOSHOSALLCCA3,HOSHOSALLCCA3,27-08-2020 16:13,27-08-2020 16:05,110,ALLEXCHE45,Ashok leyland limited,SPTEXROY12,SRI PACHIAMMAN TRANSPORT,EMPTY BIN
VCV00013502/082021,26-08-2020,TN12AB9253,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,30-08-2020 22:06,27-08-2020 16:15,Fulfill,1,12.83694683,79.95456867,CHEORADMRCCB1,CHEMATDMROPA7,26-08-2020 18:05,26-08-2020 18:06,104,DMREXCHEUX,Daimler india commercial vehicles pvt lt,SUSEXMADL5,SUSEE TRANSPORTER,EMPTY BIN
VCV00013903/082021,27-08-2020,TN30BC5917,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,31-08-2020 15:43,27-08-2020 16:16,Fulfill,1,12.83818967,79.95197917,CHEORADMRCCB1,CHEMATDMROPA7,27-08-2020 11:43,27-08-2020 11:43,103,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,EMPTY BIN
VCV00013399/082021,26-08-2020,TN48E1822,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","13.2150,80.3200",13.215,80.32,"12.7660,77.7860",12.76600000,77.78600000,30-08-2020 20:04,27-08-2020 16:22,Fulfill,1,12.722591,77.87471,CHEENNALLCCA1,HOSHOSALLCCA3,26-08-2020 16:02,27-08-2020 15:55,310,ALLEXCHE45,Ashok leyland limited,PACEXCUD02,PACHAIYAMMAL ROADWAYS,INNER SYNCHRONIZER RING
AEIBK2027260,25-08-2020,HR55R7405,"Jamalpur, Gurgaon, Haryana","Khorajnanoda, Ahmedabad, Gujarat","28.373519,76.835337",28.373519,76.835337,"22.961777,72.094219",22.96177700,72.09421900,29-08-2020 05:00,27-08-2020 16:48,Fulfill,1,23.006656,72.266867,GURJMATVSHUA1,HALSANFILCCA8,25-08-2020 01:27,27-08-2020 16:00,1000,FILEXCHE19,Ford india private limited,67778,EKTA TRAVELS,CONSTANT VELOCITY UNIT / 3./4.GANG
VCV00014216/082021,27-08-2020,GJ38T0650,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:43,27-08-2020 18:38,Fulfill,1,23.49132717,72.00211183,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:43,27-08-2020 15:44,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,SLIDING SLEEVE
VCV00014188/082021,27-08-2020,GJ01ET2454,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:36,27-08-2020 17:14,Fulfill,1,22.98141517,72.26753833,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:36,27-08-2020 15:37,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,INNER SYNCHRONIZER RING / KONSTANTE
VCV00014190/082021,27-08-2020,GJ38T0770,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:37,27-08-2020 17:13,Fulfill,1,22.981514,72.26748517,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:37,27-08-2020 15:37,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,LU WIPER / LINKAGE
VCV00014193/082021,27-08-2020,GJ01FT1955,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:38,27-08-2020 18:36,Fulfill,1,23.49452867,72.0069375,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:38,27-08-2020 15:38,180,MSSEXGURY1,Motherson sumi system ltd,SCAEXAHMMZ,SAMANDAR CARGO,EMPTY BIN
VCV00014198/082021,27-08-2020,GJ01HT6369,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:39,27-08-2020 17:13,Fulfill,1,22.98180733,72.26756733,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:39,27-08-2020 15:39,180,MSSEXGURY1,Motherson sumi system ltd,SRLEXSHIIE,S R LOGISTICS,LU CLUTCH PLATE / D 430  WITH HIGHER WEA
VCV00014202/082021,27-08-2020,GJ01DZ3696,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:40,27-08-2020 18:21,Fulfill,1,23.38511333,72.0093605,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:40,27-08-2020 15:40,180,MSSEXGURY1,Motherson sumi system ltd,SRLEXSHIIE,S R LOGISTICS,BOLT M6X1X30
VCV00014206/082021,27-08-2020,GJ01ET3759,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:41,27-08-2020 17:57,Fulfill,1,23.28237783,72.0489035,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:41,27-08-2020 15:41,180,MSSEXGURY1,Motherson sumi system ltd,SCAEXAHMMZ,SAMANDAR CARGO,BOLT M12X1.75X70
VCV00014210/082021,27-08-2020,GJ01ET2305,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:42,27-08-2020 18:36,Fulfill,1,23.49424867,72.0079695,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:41,27-08-2020 15:43,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,M8 BOLT
VCV00014161/082021,27-08-2020,GJ01ET2305,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:24,27-08-2020 18:20,Fulfill,1,23.49352633,72.00908767,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:23,27-08-2020 15:24,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,BOLT M14X65
VCV00014163/082021,27-08-2020,GJ38T0650,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:25,27-08-2020 18:20,Fulfill,1,23.48991917,71.99997783,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:24,27-08-2020 15:25,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,M8 NYLOCK NUT
VCV00014165/082021,27-08-2020,GJ38T3829,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:26,27-08-2020 16:58,Fulfill,1,22.98171167,72.26758733,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:25,27-08-2020 15:26,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,BOLT-M14X1.5- 50LONG FCT-STALL
VCV00014130/082021,27-08-2020,GJ38T0770,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:13,27-08-2020 16:43,Fulfill,1,22.9817615,72.26792533,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:13,27-08-2020 15:13,180,MSSEXGURY1,Motherson sumi system ltd,KASEXSAN52,KASAM TRANSPORT SERVICE,PLAIN NUT M12X1.75
VCV00014137/082021,27-08-2020,GJ01FT1955,"MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","MOTHERSON SUMI SYSTEM LTD,AHMEDABAD,GUJARAT","22.5800,72.2200",22.58,72.22,"22.5800,72.2200",22.58000000,72.22000000,31-08-2020 19:14,27-08-2020 18:06,Fulfill,1,23.49567017,72.00728117,HALSANMSSCCB7,HALSANMSSCCB7,27-08-2020 15:14,27-08-2020 15:14,180,MSSEXGURY1,Motherson sumi system ltd,SCAEXAHMMZ,SAMANDAR CARGO,BOLT M14X1.5X55 LONG
MVCV0001372/082021,24-08-2020,TN30BH9929,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","RSB TRANSMISSIONS ( I ) LTD.,JAMSHEDPUR,JHARKHAND","12.5000,79.5600",12.5,79.56,"22.4800,86.1200",22.48000000,86.12000000,28-08-2020 18:47,28-08-2020 22:19,Breach,0,12.83684111,79.95037333,CHEORADMRCCB1,JAMGAMRTLCCA3,24-08-2020 14:47,24-08-2020 14:48,1900,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,SET SCREW M8X1.25X30
VCV00012744/082021,25-08-2020,TN30BK2605,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,30-08-2020 00:54,27-08-2020 15:16,Fulfill,1,12.83961,79.95090667,CHEORADMRCCB1,CHEMATDMROPA7,25-08-2020 20:54,25-08-2020 20:54,585,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,PLAIN WASHER M8
VCV00014106/082021,27-08-2020,TN28AQ0975,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,31-08-2020 18:58,27-08-2020 15:03,Fulfill,1,12.83564917,79.95236383,CHEORADMRCCB1,CHEMATDMROPA7,27-08-2020 14:57,27-08-2020 14:58,21,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ARVEXNAM09,ARVINTH TRANSPORT,CABLE SPEEDO ASSY WEGO (NEW) L 970 MM
VCV00013467/082021,26-08-2020,TN70T5805,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","12.7510,77.8040",12.751,77.804,"13.1550,80.1960",13.15500000,80.19600000,30-08-2020 21:19,27-08-2020 20:18,Fulfill,1,12.719722,77.8764,HOSHOSALLCCA3,CHEPUZTVSHUA1,26-08-2020 17:19,27-08-2020 12:29,570,ALLEXCHE45,Ashok leyland limited,VIJEXHOSR7,VIJAY TRANSPORT,CABLE ASSY BRAKE REAR
VCV00013476/082021,26-08-2020,TN30BD0285,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,30-08-2020 21:26,27-08-2020 15:00,Fulfill,1,12.83775444,79.95216,CHEORADMRCCB1,CHEMATDMROPA7,26-08-2020 17:24,26-08-2020 17:26,103,DMREXCHEUX,Daimler india commercial vehicles pvt lt,VJLEXSHE09,VJ LOGISTICS,HORN
VCV00013581/082021,26-08-2020,TN28AQ0975,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,30-08-2020 23:49,27-08-2020 14:49,Fulfill,1,12.83855133,79.95011283,CHEORADMRCCB1,CHEMATDMROPA7,26-08-2020 19:48,26-08-2020 19:49,21,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ARVEXNAM09,ARVINTH TRANSPORT,AUTO PARTS
VCV00013844/082021,27-08-2020,KA409852,"ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","12.7510,77.8040",12.751,77.804,"13.1550,80.1960",13.15500000,80.19600000,31-08-2020 14:18,27-08-2020 19:49,Fulfill,1,12.71427,77.87405,HOSHOSALLCCA2,CHEPUZTVSHUA1,27-08-2020 10:16,27-08-2020 10:19,570,ALLEXCHE45,Ashok leyland limited,VIJEXHOSR7,VIJAY TRANSPORT,LU CLUTCH PLATE / D 430  WITH HIGHER WEA
VCV00014076/082021,27-08-2020,RJ02GB1152,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","27.9800,76.3800",27.98,76.38,"27.9800,76.3800",27.98000000,76.38000000,31-08-2020 18:29,27-08-2020 14:36,Fulfill,1,27.96648222,76.37408889,GURRIIHHMCCA1,GURRIIHHMCCA1,27-08-2020 11:05,27-08-2020 14:29,200,HHMEXGURO6,Hero motocorp ltd,VIREXGURN1,VIRS TEMPO SERVICE,X3005810
VCV00012298/082021,25-08-2020,TN85B2685,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,29-08-2020 17:26,27-08-2020 16:26,Fulfill,1,13.41399167,80.11759333,CHEORADMRCCB1,CHEMATDMROPA7,25-08-2020 13:24,25-08-2020 13:26,203,DMREXCHEUX,Daimler india commercial vehicles pvt lt,SUSEXMADL5,SUSEE TRANSPORTER,ELECTRONIC FLASHER UNIT
VCV00012048/082021,25-08-2020,TN73F4927,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","12.7510,77.8040",12.751,77.804,"13.1550,80.1960",13.15500000,80.19600000,29-08-2020 14:11,27-08-2020 16:34,Fulfill,1,12.90616222,79.40312889,HOSHOSALLCCA3,CHEPUZTVSHUA1,25-08-2020 10:00,25-08-2020 10:11,570,ALLEXCHE45,Ashok leyland limited,NCREXMUGZ9,NEW CHENNAI ROYAL TRANSPORT,TCI UNIT PETROL
VCV00005971/082021,13-08-2020,TN24AJ3359,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU","12.7510,77.8040",12.751,77.804,"13.2150,80.3200",13.21500000,80.32000000,17-08-2020 18:41,27-08-2020 17:37,Breach,0,12.02487667,79.53846222,HOSSIPPVECCA8,CHEVICSDPCCA1,13-08-2020 14:40,13-08-2020 14:41,365,PVEEXHOS12,Praveen engineering products india pvt l,NCREXMUGZ9,NEW CHENNAI ROYAL TRANSPORT,PRESSURE SPRING
VCV00012164/082021,25-08-2020,HR47C3126,"JAY BHARAT MARUTI LTD,AHMEDABAD,GUJARAT","JAY BHARAT MARUTI LIMITED. (J-III-N),GURGAON,Haryana","23.3490,72.0560",23.349,72.056,"28.3660,76.8790",28.36600000,76.87900000,29-08-2020 15:21,28-08-2020 04:45,Fulfill,1,23.3663,72.0541,HALVITJBLCCA1,GURMANJBLCCG3,25-08-2020 11:17,25-08-2020 11:22,882,JBLEXGURT6,Jay bharat maruti limited,CTCEXBAW02,CTC TRANSLOGISTIC PVT LTD,PRESSURE SPRING
VCV00014052/082021,27-08-2020,TN18AB5514,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,31-08-2020 18:12,27-08-2020 14:38,Fulfill,1,11.92088667,79.58336889,CHEPADLUTCCA1,CHENETLUTCCA1,27-08-2020 14:07,27-08-2020 14:12,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,LU CLUTCH PRESSURE PLATE / 330 DIA
VCV00014054/082021,27-08-2020,HR55S5777,"HEROMOTOCORP LTD,ALWAR,RAJASTHAN","HEROMOTOCORP LTD,ALWAR,RAJASTHAN","28.2070,76.8560",28.207,76.856,"28.2070,76.8560",28.20700000,76.85600000,31-08-2020 18:13,27-08-2020 15:25,Fulfill,1,27.97032,76.37081778,GURRIIHHMCCA1,GURRIIHHMCCA1,27-08-2020 11:05,27-08-2020 14:13,242,HHMEXGURO6,Hero motocorp ltd,VIREXGURN1,VIRS TEMPO SERVICE,LU WINDOW LIFTER W MOTOR FRT LH
VCV00013612/082021,26-08-2020,TN25M8075,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,31-08-2020 00:20,27-08-2020 14:37,Fulfill,1,11.921372,79.66498,CHEPADLUTCCA1,CHENETLUTCCA1,26-08-2020 20:15,26-08-2020 20:20,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,LU HOOD LOCK / LH
VCV00013657/082021,26-08-2020,TN02AS5679,"LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","13.1020,80.1940",13.102,80.194,"11.8720,79.6320",11.87200000,79.63200000,31-08-2020 01:08,27-08-2020 14:37,Fulfill,1,11.92255017,79.65973483,CHEPADLUTCCA1,CHENETLUTCCA1,26-08-2020 21:03,26-08-2020 21:08,170,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,ZB BRACKET / DAT/1617R
AEIBK2027198,24-08-2020,TN73F4927,"Pozhal, Tiruvallur, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu","13.165101,80.204244",13.165101,80.204244,"12.683589,77.859239",12.68358900,77.85923900,28-08-2020 19:45,27-08-2020 17:42,Fulfill,1,12.90616222,79.40312889,600066,HOSHOSALLCCA3,26-08-2020 15:47,27-08-2020 14:14,535,ALLEXCHE45,Ashok leyland limited,67859,New Chennai Royal Transport,ZB RADIATOR / OUTLET/BSVI / PIPE ASSY/ 1
AEIBK2026834,21-08-2020,UK08CB1342,"Gopanapalli, Krishnagiri, Tamil Nadu","Plassaikalan, Solan, Himachal Pradesh","12.671093,77.779537",12.671093,77.779537,"31.045961,76.664373",31.04596100,76.66437300,25-08-2020 15:29,27-08-2020 14:35,Breach,0,31.11105,76.72056,HOSMADTVSHUA1,GURNALTMCCCA1,24-08-2020 12:13,27-08-2020 13:58,2600,TMCGCCHE05,Tvs motor company limited,67881,PATANJALI PARIVAHAN PRIVATE LIMITED,BEARING BUSH
VCV00013880/082021,27-08-2020,TN88D4134,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,31-08-2020 15:09,27-08-2020 13:49,Fulfill,1,12.836495,79.95029,CHEORADMRCCB1,CHEMTADMROPA1,27-08-2020 11:08,27-08-2020 13:40,20,DMREXCHEUX,Daimler india commercial vehicles pvt lt,NSAEXNAMDZ,NAMAKKAL SRI ANJINAYA TRANSPORT,BEARING BUSH
MVCV0001590/082021,26-08-2020,TN11Z7473,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU","12.7510,77.8040",12.751,77.804,"13.2150,80.3200",13.21500000,80.32000000,30-08-2020 19:31,27-08-2020 19:29,Fulfill,1,12.72939167,77.846915,HOSSIPPVECCA8,CHEVICSDPCCA1,26-08-2020 15:31,26-08-2020 15:32,365,PVEEXHOS12,Praveen engineering products india pvt l,SDTEXMUGBJ,SREE DEEPAM TRANSPORT,CENTERING BOLT / LEVEL PINS WITH FLAT PO
AEIBK2027119,24-08-2020,NL01Q7118,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu","28.373519,76.835337",28.373519,76.835337,"12.786517,79.975221",12.78651700,79.97522100,28-08-2020 14:40,28-08-2020 20:29,Breach,0,25.63870049,78.46710205,GURJMATVSHUA1,CHEMMNFILCCA1,24-08-2020 11:23,27-08-2020 13:36,2425,FILEXCHE19,Ford india private limited,75656,R.Sai logistics india PVT.LTD,SPRING SHACKLE BOLT / HDT RIGID
VCV00013790/082021,27-08-2020,TN32AL1851,"LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","11.8720,79.6320",11.872,79.632,"13.1020,80.1940",13.10200000,80.19400000,31-08-2020 04:46,27-08-2020 16:29,Fulfill,1,11.8706505,79.6342225,CHENETLUTCCA1,CHENETLUTCCA1,27-08-2020 00:40,27-08-2020 13:10,300,LUTGCCHE06,Lucas tvs ltd,SRTEXKOR96,SR TRANSPORTS,ZB EXHAUST VALVE
VCV00013537/082021,26-08-2020,TN887661,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","12.8390,79.9540",12.839,79.954,"12.8390,79.9540",12.83900000,79.95400000,30-08-2020 22:50,27-08-2020 12:46,Fulfill,1,12.83910617,79.95134267,CHEORADMRCCB1,CHEMATDMROPA7,26-08-2020 18:48,26-08-2020 18:50,3,DMREXCHEUX,Daimler india commercial vehicles pvt lt,ESWEXNAM02,ESWAR TRANSPORT,POSITION SENSOR TDC
